transaction_id,upi_id,customer_id,timestamp,amount,transaction_type,merchant_id,counterparty_upi,status,device_id,device_type,channel,fraud_flag,reversal_flag,failure_reason
txn10095909,renee8165@upi,cust102329,2025-08-04 06:25,67.02,send,,user3283@upi,success,dev102329,feature_phone,intent,FALSE,FALSE,
txn10095910,pamela5145@upi,cust109388,2025-05-16 03:08,23.45,receive,,user8805@upi,success,dev109388,ios,intent,FALSE,FALSE,
txn10095911,mario8605@upi,cust108362,2025-07-30 06:36,35.65,send,,user4846@upi,success,dev108362,ios,intent,FALSE,FALSE,
txn10095912,james1568@upi,cust104521,2024-07-23 19:11,12.52,receive,,user3219@upi,success,dev104521,tablet,intent,FALSE,FALSE,
txn10095913,terry5924@upi,cust104505,2024-10-19 15:33,67.5,receive,,user2228@upi,success,dev104505,android,intent,FALSE,FALSE,
txn10095914,jason1731@upi,cust105799,2025-07-01 19:12,31.96,send,,user8755@upi,success,dev105799,ios,app,FALSE,FALSE,
txn10095915,deanna6970@upi,cust100276,2025-08-02 08:13,15.74,merchant_payment,merch1287,user3234@upi,success,dev100276,android,intent,FALSE,FALSE,
txn10095916,ann7455@upi,cust103826,2025-07-08 19:26,54.97,receive,,user7836@upi,success,dev103826,feature_phone,intent,FALSE,FALSE,
txn10095917,michael9031@upi,cust108328,2025-07-09 14:21,55.04,bill_pay,merch1202,user6335@upi,success,dev108328,android,intent,FALSE,FALSE,
txn10095918,timothy3347@upi,cust105721,2025-03-07 21:10,60.98,bill_pay,merch1496,user8215@upi,success,dev105721,android,app,FALSE,FALSE,
txn10095919,bryan6602@upi,cust109249,2025-07-20 03:54,11.43,receive,,user4607@upi,success,dev109249,android,qr_code,FALSE,FALSE,
txn10095920,julie7740@upi,cust105633,2025-04-23 17:59,45.74,merchant_payment,merch1108,user7392@upi,success,dev105633,ios,app,FALSE,FALSE,
txn10095921,preston9466@upi,cust108601,2025-02-21 14:28,101,send,,user6713@upi,success,dev108601,ios,intent,FALSE,FALSE,
txn10095922,sue5201@upi,cust107470,2024-12-02 12:07,76.88,send,,user6702@upi,success,dev107470,ios,intent,FALSE,FALSE,
txn10095923,john6365@upi,cust107831,2025-07-18 04:30,17.86,merchant_payment,merch1169,user4123@upi,failed,dev107831,tablet,app,FALSE,FALSE,account_blocked
txn10095924,shawn7179@upi,cust109760,2025-05-26 21:44,22.29,send,,user1161@upi,success,dev109760,tablet,intent,FALSE,FALSE,
txn10095925,cassandra7959@upi,cust104196,2022-07-29 19:55,42.3,receive,,user6483@upi,success,dev104196,ios,app,FALSE,FALSE,
txn10095926,nicholas7370@upi,cust109257,2025-07-12 04:47,20.38,send,,user7686@upi,success,dev109257,feature_phone,qr_code,FALSE,FALSE,
txn10095927,timothy8038@upi,cust104472,2025-07-13 15:50,38.04,send,,user4154@upi,success,dev104472,android,app,FALSE,FALSE,
txn10095928,victoria2762@upi,cust102733,2025-06-03 21:27,41.83,merchant_payment,merch1318,user4048@upi,failed,dev201348,feature_phone,qr_code,FALSE,TRUE,network_error
txn10095929,vincent6303@upi,cust107861,2024-09-19 22:08,19.91,bill_pay,merch1448,user5840@upi,success,dev107861,android,intent,FALSE,FALSE,
txn10095930,samantha3884@upi,cust100067,2025-01-13 22:48,34.36,merchant_payment,merch1344,user9185@upi,success,dev100067,ios,intent,FALSE,FALSE,
txn10095931,james2520@upi,cust103031,2025-05-29 21:50,13.93,merchant_payment,merch1313,user7743@upi,failed,dev103031,ios,intent,FALSE,FALSE,network_error
txn10095932,steven9869@upi,cust100876,2024-07-02 17:00,58.22,receive,,user9035@upi,success,dev100876,feature_phone,intent,FALSE,FALSE,
txn10095933,joann2912@upi,cust101606,2025-06-29 19:24,7.52,receive,,user1299@upi,success,dev101606,ios,app,FALSE,FALSE,
txn10095934,nancy7520@upi,cust103571,2024-07-21 21:39,70.32,merchant_payment,merch1491,user4941@upi,success,dev103571,tablet,qr_code,FALSE,FALSE,
txn10095935,andrew8951@upi,cust100522,2025-03-06 13:52,41.69,send,,user9755@upi,success,dev100522,feature_phone,app,FALSE,FALSE,
txn10095936,richard5933@upi,cust103071,2025-06-30 10:07,27.22,receive,,user6288@upi,success,dev103071,feature_phone,qr_code,FALSE,FALSE,
txn10095937,brandon4419@upi,cust104176,2025-01-09 22:25,9.03,send,,user4138@upi,success,dev104176,feature_phone,app,FALSE,FALSE,
txn10095938,ashlee8102@upi,cust105033,2024-04-25 17:21,41.86,send,,user8467@upi,success,dev201736,tablet,intent,FALSE,FALSE,
txn10095939,anthony3565@upi,cust100371,2022-07-10 17:08,10.4,merchant_payment,merch1283,user6753@upi,success,dev100371,android,app,FALSE,FALSE,
txn10095940,david2891@upi,cust106553,2024-12-12 21:00,18.18,merchant_payment,merch1252,user3890@upi,success,dev106553,ios,app,FALSE,FALSE,
txn10095941,john8644@upi,cust101811,2022-11-06 23:14,29.06,send,,user4127@upi,success,dev101811,ios,intent,FALSE,FALSE,
txn10095942,emily7072@upi,cust108049,2025-08-05 21:46,29.4,receive,,user5006@upi,success,dev108049,tablet,qr_code,FALSE,FALSE,
txn10095943,amanda6266@upi,cust109054,2024-06-19 13:32,45.93,receive,,user8417@upi,success,dev109054,android,intent,FALSE,FALSE,
txn10095944,michael1094@upi,cust102372,2025-01-13 03:33,85.56,receive,,user5892@upi,success,dev102372,ios,intent,FALSE,FALSE,
txn10095945,jamie3748@upi,cust106148,2021-02-15 23:06,13.47,merchant_payment,merch1099,user6617@upi,success,dev106148,ios,qr_code,FALSE,FALSE,
txn10095946,andrea9465@upi,cust106456,2025-07-14 17:22,17.8,receive,,user9282@upi,pending,dev201576,tablet,qr_code,FALSE,FALSE,
txn10095947,rachel8778@upi,cust102848,2025-01-11 03:19,23.87,receive,,user6544@upi,success,dev102848,ios,intent,FALSE,FALSE,
txn10095948,mary2881@upi,cust101900,2025-02-07 03:56,10.44,send,,user2549@upi,success,dev101900,feature_phone,intent,FALSE,FALSE,
txn10095949,richard4008@upi,cust108509,2024-02-23 20:34,11.83,send,,user4820@upi,success,dev108509,tablet,app,FALSE,FALSE,
txn10095950,robin3671@upi,cust108157,2025-01-29 10:48,12.75,receive,,user1378@upi,success,dev108157,android,qr_code,FALSE,FALSE,
txn10095951,joyce4734@upi,cust103341,2025-07-01 15:47,26.29,receive,,user5570@upi,success,dev103341,ios,intent,FALSE,FALSE,
txn10095952,bryan2129@upi,cust108758,2025-06-22 10:05,62.61,send,,user2422@upi,success,dev108758,android,intent,FALSE,FALSE,
txn10095953,paul2148@upi,cust104967,2025-06-03 07:38,17.93,receive,,user8992@upi,success,dev201282,tablet,app,FALSE,FALSE,
txn10095954,mark6483@upi,cust104303,2024-12-26 13:44,31.62,send,,user5451@upi,failed,dev104303,android,intent,FALSE,TRUE,network_error
txn10095955,crystal5852@upi,cust100847,2025-07-09 17:02,29.22,receive,,user3741@upi,success,dev100847,feature_phone,app,FALSE,FALSE,
txn10095956,mrs.3810@upi,cust109224,2025-07-04 11:11,21.64,bill_pay,merch1320,user8891@upi,success,dev109224,android,intent,FALSE,FALSE,
txn10095957,laura6119@upi,cust102288,2023-11-01 20:23,45.3,send,,user4594@upi,success,dev102288,tablet,qr_code,FALSE,FALSE,
txn10095958,lawrence3711@upi,cust105172,2024-12-21 21:36,24.49,receive,,user1813@upi,success,dev105172,tablet,qr_code,FALSE,FALSE,
txn10095959,tina9498@upi,cust109237,2025-03-11 11:22,17.79,receive,,user3887@upi,success,dev109237,tablet,app,FALSE,FALSE,
txn10095960,angela7298@upi,cust103264,2024-10-23 01:51,82.62,receive,,user6408@upi,success,dev103264,android,app,FALSE,FALSE,
txn10095961,brittney3144@upi,cust101291,2025-07-27 19:21,52.21,receive,,user2023@upi,success,dev101291,ios,qr_code,FALSE,FALSE,
txn10095962,brandon5819@upi,cust106614,2024-07-31 01:28,21.33,merchant_payment,merch1030,user1416@upi,success,dev106614,feature_phone,intent,FALSE,FALSE,
txn10095963,lance6464@upi,cust109245,2025-01-22 07:58,64.92,receive,,user3692@upi,success,dev109245,tablet,app,FALSE,FALSE,
txn10095964,teresa9110@upi,cust107005,2025-01-26 07:22,76.04,send,,user7566@upi,success,dev107005,android,qr_code,FALSE,FALSE,
txn10095965,melissa2321@upi,cust104665,2024-08-11 02:25,160.87,send,,user7569@upi,success,dev104665,ios,intent,FALSE,FALSE,
txn10095966,lisa1688@upi,cust106893,2024-06-19 06:04,30.53,receive,,user6191@upi,success,dev106893,tablet,app,FALSE,FALSE,
txn10095967,samantha9049@upi,cust103677,2025-04-15 18:03,36.56,send,,user8419@upi,success,dev103677,feature_phone,intent,FALSE,FALSE,
txn10095968,stephanie7778@upi,cust109721,2024-11-27 14:08,27.93,bill_pay,merch1298,user3466@upi,success,dev109721,feature_phone,app,FALSE,FALSE,
txn10095969,monica2741@upi,cust103893,2024-10-16 08:11,18.32,send,,user2991@upi,success,dev103893,feature_phone,app,FALSE,FALSE,
txn10095970,stephanie3568@upi,cust109971,2023-12-02 19:31,53.09,send,,user9442@upi,success,dev109971,tablet,intent,FALSE,FALSE,
txn10095971,denise9355@upi,cust107891,2025-01-25 17:17,69.42,send,,user4209@upi,success,dev107891,feature_phone,intent,FALSE,FALSE,
txn10095972,michael3227@upi,cust105298,2024-12-08 14:25,11.13,send,,user1968@upi,success,dev105298,android,intent,FALSE,FALSE,
txn10095973,courtney7904@upi,cust108057,2023-09-26 01:32,38.93,send,,user7133@upi,success,dev108057,feature_phone,qr_code,FALSE,FALSE,
txn10095974,madison1888@upi,cust107720,2025-05-22 07:55,22.41,bill_pay,merch1154,user9226@upi,success,dev107720,feature_phone,intent,FALSE,FALSE,
txn10095975,gina4981@upi,cust103978,2025-06-07 14:41,39.97,send,,user6224@upi,success,dev103978,android,qr_code,FALSE,FALSE,
txn10095976,ann6152@upi,cust104893,2023-12-31 13:51,52.61,receive,,user6793@upi,success,dev200595,android,intent,FALSE,FALSE,
txn10095977,anthony4567@upi,cust100371,2023-06-23 07:25,36.77,send,,user7032@upi,success,dev100371,android,qr_code,TRUE,FALSE,
txn10095978,jonathan1962@upi,cust109554,2025-08-04 02:43,12.66,bill_pay,merch1288,user3710@upi,success,dev109554,feature_phone,intent,FALSE,FALSE,
txn10095979,jesse9435@upi,cust105898,2025-06-19 11:17,20.03,send,,user5812@upi,success,dev105898,tablet,qr_code,FALSE,FALSE,
txn10095980,andre5741@upi,cust104234,2023-06-09 04:05,22.54,receive,,user2433@upi,success,dev104234,tablet,intent,FALSE,FALSE,
txn10095981,patricia9003@upi,cust101074,2025-08-05 04:38,28.75,bill_pay,merch1489,user7381@upi,success,dev101074,feature_phone,intent,FALSE,FALSE,
txn10095982,dr.2046@upi,cust100513,2025-05-05 12:18,20.38,merchant_payment,merch1056,user7756@upi,success,dev100513,android,qr_code,FALSE,FALSE,
txn10095983,jared6841@upi,cust106845,2025-03-03 19:28,73.91,receive,,user4295@upi,success,dev106845,android,qr_code,FALSE,FALSE,
txn10095984,stacy7939@upi,cust108512,2025-05-09 13:16,28.62,receive,,user4993@upi,success,dev108512,android,intent,FALSE,FALSE,
txn10095985,michael9265@upi,cust104506,2024-12-23 10:21,40.81,merchant_payment,merch1393,user5236@upi,success,dev104506,feature_phone,app,FALSE,FALSE,
txn10095986,mr.5985@upi,cust109781,2024-09-13 06:57,29.5,merchant_payment,merch1366,user9975@upi,success,dev109781,ios,qr_code,FALSE,FALSE,
txn10095987,nathan8374@upi,cust105737,2025-07-28 23:45,38.16,receive,,user4633@upi,success,dev105737,android,intent,FALSE,FALSE,
txn10095988,megan3607@upi,cust107635,2025-06-18 22:29,72.87,send,,user3934@upi,success,dev107635,feature_phone,intent,FALSE,FALSE,
txn10095989,sean3505@upi,cust101519,2024-10-10 17:49,23.28,merchant_payment,merch1289,user5118@upi,success,dev101519,android,app,FALSE,FALSE,
txn10095990,heather9264@upi,cust100931,2025-07-17 06:10,119.68,receive,,user3654@upi,success,dev100931,android,qr_code,FALSE,FALSE,
txn10095991,thomas1677@upi,cust104432,2025-06-23 19:35,14.3,send,,user8608@upi,failed,dev200202,ios,qr_code,FALSE,FALSE,bank_down
txn10095992,gerald2001@upi,cust103940,2025-07-29 21:19,59,send,,user2242@upi,success,dev103940,ios,qr_code,TRUE,FALSE,
txn10095993,danielle2486@upi,cust102510,2025-07-19 08:13,23.6,send,,user1995@upi,success,dev201141,feature_phone,qr_code,FALSE,FALSE,
txn10095994,stacy2657@upi,cust103333,2025-06-13 00:09,14.37,send,,user7104@upi,success,dev103333,tablet,intent,FALSE,FALSE,
txn10095995,colleen7570@upi,cust104050,2025-01-07 05:36,34.08,merchant_payment,merch1051,user5005@upi,success,dev104050,feature_phone,intent,FALSE,FALSE,
txn10095996,douglas4930@upi,cust101359,2023-10-31 02:10,12.46,send,,user1912@upi,success,dev101359,ios,intent,FALSE,FALSE,
txn10095997,jordan7314@upi,cust106350,2025-04-21 10:06,20.83,send,,user2381@upi,success,dev106350,tablet,qr_code,FALSE,FALSE,
txn10095998,david3452@upi,cust103398,2025-04-04 02:20,59.52,merchant_payment,merch1372,user3550@upi,success,dev103398,ios,app,FALSE,FALSE,
txn10095999,paul3360@upi,cust109180,2025-06-06 05:27,12.3,send,,user8195@upi,success,dev201301,tablet,qr_code,FALSE,FALSE,
txn10096000,michael1899@upi,cust102220,2025-08-03 19:48,21.2,receive,,user1948@upi,success,dev102220,feature_phone,intent,FALSE,FALSE,
txn10096001,rachel7204@upi,cust105795,2025-08-04 07:39,25.06,merchant_payment,merch1270,user5879@upi,success,dev105795,ios,qr_code,FALSE,FALSE,
txn10096002,danielle2358@upi,cust109714,2025-01-19 12:25,39.79,bill_pay,merch1381,user8614@upi,success,dev109714,ios,qr_code,FALSE,FALSE,
txn10096003,donna4073@upi,cust109430,2025-07-29 02:24,13.91,receive,,user6659@upi,success,dev109430,tablet,app,FALSE,FALSE,
txn10096004,billy6040@upi,cust102939,2025-07-30 09:48,32.21,receive,,user1356@upi,pending,dev102939,feature_phone,app,FALSE,FALSE,
txn10096005,marc2540@upi,cust104051,2025-05-05 05:19,18.73,merchant_payment,merch1292,user3571@upi,success,dev104051,tablet,intent,FALSE,FALSE,
txn10096006,mary1273@upi,cust109569,2025-03-30 15:20,30.65,send,,user4408@upi,success,dev109569,android,app,FALSE,FALSE,
txn10096007,sharon3446@upi,cust102075,2025-02-27 01:51,28.51,send,,user3028@upi,success,dev200232,feature_phone,intent,FALSE,FALSE,
txn10096008,michael7347@upi,cust109570,2025-08-04 09:44,73.71,send,,user3598@upi,success,dev109570,android,qr_code,FALSE,FALSE,
txn10096009,jeffrey4416@upi,cust101282,2025-08-01 03:55,54.62,send,,user8158@upi,success,dev101282,feature_phone,intent,FALSE,FALSE,
txn10096010,alexander6758@upi,cust100788,2024-12-22 20:10,25.41,merchant_payment,merch1161,user3441@upi,failed,dev100788,android,qr_code,FALSE,FALSE,account_blocked
txn10096011,amber5301@upi,cust100234,2023-02-18 17:39,55.32,receive,,user3612@upi,pending,dev100234,ios,app,FALSE,FALSE,
txn10096012,douglas1236@upi,cust103026,2025-07-29 20:59,36.52,send,,user5526@upi,success,dev103026,ios,intent,FALSE,FALSE,
txn10096013,joy6215@upi,cust106296,2025-03-23 15:03,8.83,receive,,user4864@upi,success,dev106296,feature_phone,app,FALSE,FALSE,
txn10096014,james1889@upi,cust102548,2024-10-24 08:19,34.49,send,,user4523@upi,success,dev201699,tablet,qr_code,FALSE,FALSE,
txn10096015,ashley4452@upi,cust108384,2025-05-04 18:00,5.48,send,,user5314@upi,success,dev108384,feature_phone,intent,FALSE,FALSE,
txn10096016,gabriel7399@upi,cust109289,2025-06-27 18:50,25.32,merchant_payment,merch1050,user9349@upi,success,dev109289,tablet,intent,FALSE,FALSE,
txn10096017,michelle5948@upi,cust106584,2025-03-23 10:53,53.77,send,,user7411@upi,success,dev106584,android,qr_code,FALSE,FALSE,
txn10096018,kenneth7485@upi,cust101467,2024-10-11 02:06,50.95,receive,,user4400@upi,success,dev101467,ios,app,FALSE,FALSE,
txn10096019,elizabeth9513@upi,cust102117,2025-02-14 18:23,90.84,merchant_payment,merch1049,user5157@upi,success,dev102117,tablet,intent,FALSE,FALSE,
txn10096020,douglas1532@upi,cust107817,2025-05-13 14:43,13.89,receive,,user4467@upi,success,dev107817,tablet,app,FALSE,FALSE,
txn10096021,amanda9769@upi,cust103729,2025-03-19 11:29,11.07,merchant_payment,merch1109,user5708@upi,success,dev103729,tablet,intent,FALSE,FALSE,
txn10096022,gregory6740@upi,cust106920,2024-12-20 18:18,19.87,send,,user1756@upi,success,dev106920,feature_phone,intent,TRUE,FALSE,
txn10096023,anthony5095@upi,cust107763,2025-01-28 09:01,41.09,receive,,user8553@upi,success,dev107763,android,qr_code,FALSE,FALSE,
txn10096024,ashley1773@upi,cust102153,2025-07-27 08:19,29.06,receive,,user3714@upi,success,dev102153,tablet,intent,FALSE,FALSE,
txn10096025,randy2897@upi,cust109389,2025-06-22 11:37,42.98,receive,,user7654@upi,success,dev109389,android,qr_code,FALSE,FALSE,
txn10096026,brandy2114@upi,cust102348,2025-03-21 16:08,20.13,receive,,user9649@upi,success,dev102348,tablet,app,FALSE,FALSE,
txn10096027,robert6654@upi,cust106411,2023-08-13 06:35,8.69,merchant_payment,merch1370,user9610@upi,success,dev106411,tablet,intent,FALSE,FALSE,
txn10096028,marie4190@upi,cust109546,2024-11-11 18:58,33.61,receive,,user2663@upi,success,dev109546,tablet,intent,FALSE,FALSE,
txn10096029,joe4581@upi,cust105828,2025-07-27 21:57,37.54,send,,user6604@upi,success,dev105828,feature_phone,app,FALSE,FALSE,
txn10096030,michelle6214@upi,cust102952,2022-06-26 16:56,21.28,merchant_payment,merch1087,user1504@upi,success,dev102952,android,intent,FALSE,FALSE,
txn10096031,misty1049@upi,cust107304,2025-05-07 01:53,42.46,receive,,user7221@upi,success,dev107304,ios,intent,FALSE,FALSE,
txn10096032,keith4889@upi,cust100186,2025-07-01 19:07,34.98,merchant_payment,merch1213,user9888@upi,success,dev100186,ios,intent,FALSE,FALSE,
txn10096033,jared2567@upi,cust101294,2023-11-18 15:12,24.27,merchant_payment,merch1236,user8096@upi,success,dev201030,ios,qr_code,FALSE,FALSE,
txn10096034,richard5952@upi,cust108797,2025-08-01 01:49,113.54,merchant_payment,merch1251,user5234@upi,success,dev108797,ios,intent,FALSE,FALSE,
txn10096035,elizabeth3131@upi,cust106272,2025-01-04 04:51,7.7,receive,,user4604@upi,success,dev106272,feature_phone,qr_code,FALSE,FALSE,
txn10096036,jaime3084@upi,cust106820,2025-01-04 18:02,9.59,merchant_payment,merch1264,user8820@upi,success,dev106820,android,intent,FALSE,FALSE,
txn10096037,alexandra1530@upi,cust100593,2025-04-17 06:51,37.34,receive,,user4225@upi,success,dev100593,ios,app,FALSE,FALSE,
txn10096038,barbara5753@upi,cust108160,2024-09-26 22:39,12.65,send,,user2751@upi,success,dev108160,tablet,app,FALSE,FALSE,
txn10096039,ms.4102@upi,cust102422,2025-08-02 15:01,16.47,receive,,user4541@upi,success,dev102422,feature_phone,qr_code,FALSE,FALSE,
txn10096040,jennifer7831@upi,cust102912,2024-09-26 04:03,50.44,bill_pay,merch1305,user2273@upi,success,dev102912,ios,app,FALSE,FALSE,
txn10096041,robert8796@upi,cust107456,2025-05-05 09:20,28.04,bill_pay,merch1461,user4513@upi,success,dev107456,tablet,intent,FALSE,FALSE,
txn10096042,victoria3866@upi,cust101596,2025-01-19 03:04,64.26,receive,,user2820@upi,success,dev101596,tablet,app,FALSE,FALSE,
txn10096043,emily7004@upi,cust108892,2025-06-28 05:14,50.37,receive,,user3360@upi,success,dev108892,ios,app,FALSE,FALSE,
txn10096044,vincent6303@upi,cust107861,2025-05-04 20:27,36.64,receive,,user9582@upi,success,dev107861,android,intent,FALSE,FALSE,
txn10096045,courtney4982@upi,cust104862,2025-06-06 01:14,57.75,merchant_payment,merch1441,user1182@upi,success,dev104862,ios,intent,FALSE,FALSE,
txn10096046,karen8109@upi,cust106305,2025-04-10 03:52,70.07,merchant_payment,merch1312,user3689@upi,success,dev106305,android,app,FALSE,FALSE,
txn10096047,joseph6540@upi,cust105766,2025-08-04 01:49,33.33,bill_pay,merch1230,user3066@upi,success,dev105766,tablet,qr_code,FALSE,FALSE,
txn10096048,dr.8874@upi,cust104721,2025-06-15 20:55,48.66,send,,user2111@upi,success,dev200923,android,app,FALSE,FALSE,
txn10096049,ian7404@upi,cust106575,2024-04-04 15:57,82.37,send,,user9641@upi,success,dev106575,tablet,app,FALSE,FALSE,
txn10096050,paul5431@upi,cust104103,2023-07-23 07:21,13.22,send,,user1153@upi,success,dev104103,feature_phone,app,FALSE,FALSE,
txn10096051,jesse2515@upi,cust104635,2025-07-23 15:57,41.87,merchant_payment,merch1107,user3755@upi,success,dev104635,android,app,FALSE,FALSE,
txn10096052,howard9983@upi,cust105234,2025-05-24 01:17,67.44,send,,user5602@upi,success,dev105234,ios,qr_code,FALSE,FALSE,
txn10096053,mr.7829@upi,cust104625,2025-08-02 06:45,20.01,receive,,user9879@upi,failed,dev104625,feature_phone,qr_code,FALSE,FALSE,account_blocked
txn10096054,michelle6587@upi,cust107956,2025-08-01 12:26,11.81,send,,user7093@upi,success,dev107956,android,intent,FALSE,FALSE,
