alert_id,transaction_id,alert_type,alert_date,resolved,resolution_date,remarks
alert187223,txn10087223,unusual_time,2025-07-09 06:57,TRUE,2025-07-10 12:57:56,Pay available throw sure guess.
alert174451,txn10074451,suspicious_login,2025-07-14 05:46,TRUE,2025-07-14 06:46:41,Market start building whose tree while dark chair.
alert106771,txn10006771,suspicious_login,2025-07-27 18:24,TRUE,2025-07-29 09:24:18,Approach fish compare child yes build level.
alert143332,txn10043332,unusual_time,2025-07-19 04:07,TRUE,2025-07-20 02:07:41,Hear coach season.
alert196022,txn10096022,frequent_failure,2024-12-20 18:45,TRUE,2024-12-22 10:45:53,Trial lot recently represent industry least.
alert167344,txn10067344,unusual_amount,2025-08-06 06:53,TRUE,2025-08-06 08:06:42,Maybe behind everybody board specific expert.
alert191988,txn10091988,frequent_failure,2024-02-10 13:29,TRUE,2024-02-12 12:29:12,Best group fish whole.
alert124202,txn10024202,frequent_failure,2025-05-10 23:31,TRUE,2025-05-13 05:31:30,Evening another use doctor.
alert178187,txn10078187,suspicious_login,2025-07-25 16:51,TRUE,2025-07-27 23:51:11,Phone treatment forward admit.
alert130457,txn10030457,frequent_failure,2025-04-15 23:01,TRUE,2025-04-17 04:01:46,Occur stage maintain fact he.
alert159968,txn10059968,unusual_time,2025-07-27 10:43,TRUE,2025-07-28 19:43:26,Picture kid science window college boy just.
alert157571,txn10057571,unusual_amount,2025-06-24 23:38,TRUE,2025-06-27 09:38:47,Door laugh four kid.
alert120819,txn10020819,unusual_time,2021-10-16 12:10,FALSE,,Success itself take matter quite.
alert182781,txn10082781,unusual_time,2025-06-18 03:49,TRUE,2025-06-20 14:49:45,Dog pass foot art firm hit.
alert173693,txn10073693,unusual_time,2025-02-22 19:53,TRUE,2025-02-25 01:53:46,Common plan everything would send case.
alert186239,txn10086239,unusual_time,2025-03-12 17:56,TRUE,2025-03-13 18:56:51,Organization actually middle cut debate respond.
alert107810,txn10007810,unusual_time,2024-12-23 03:46,TRUE,2024-12-23 04:46:27,Same ever this miss ready manage.
alert144522,txn10044522,frequent_failure,2022-11-05 01:03,TRUE,2022-11-06 09:03:46,Nothing dinner performance great.
alert142463,txn10042463,unusual_amount,2025-07-27 07:35,TRUE,2025-07-27 16:35:53,Two open win budget sing along.
alert113806,txn10013806,unusual_amount,2023-08-17 21:02,TRUE,2023-08-18 12:02:46,Sign develop her.
alert151120,txn10051120,frequent_failure,2025-07-04 23:54,TRUE,2025-07-07 04:54:38,Themselves discussion across know and author.
alert113254,txn10013254,unusual_amount,2025-05-12 02:57,TRUE,2025-05-12 17:57:17,We fish seat prove shake us policy.
alert104884,txn10004884,unusual_time,2024-04-15 22:03,TRUE,2024-04-16 04:03:50,Center nothing popular face reduce walk.
alert110170,txn10010170,frequent_failure,2025-07-12 06:22,FALSE,,Alone perhaps case campaign break sit.
alert175123,txn10075123,suspicious_login,2025-08-04 13:50,TRUE,2025-08-05 17:50:57,Again poor rule evidence.
alert188521,txn10088521,frequent_failure,2022-08-06 02:48,TRUE,2022-08-08 03:48:33,Leg power political choose six.
alert128696,txn10028696,frequent_failure,2025-06-24 05:45,TRUE,2025-06-25 02:45:02,May identify positive top successful human painting.
alert196544,txn10096544,frequent_failure,2024-11-27 00:30,TRUE,2024-11-29 02:30:50,Sense such field us difference.
alert191426,txn10091426,unusual_time,2023-07-28 20:53,TRUE,2023-07-31 19:53:12,Kitchen question myself base many seven.
alert189580,txn10089580,suspicious_login,2025-02-16 04:37,TRUE,2025-02-18 12:37:43,Source mouth million.
alert143471,txn10043471,unusual_time,2025-03-02 01:18,TRUE,2025-03-03 23:18:12,Local style picture condition.
alert177139,txn10077139,frequent_failure,2024-09-15 09:37,TRUE,2024-09-17 07:37:56,Peace say sea street face relate federal.
alert176623,txn10076623,frequent_failure,2025-07-12 21:13,TRUE,2025-07-13 07:13:37,Point down gun must similar senior.
alert126765,txn10026765,unusual_time,2024-09-19 12:02,TRUE,2024-09-20 16:02:53,Term be support hand term hand sure here.
alert196219,txn10096219,unusual_amount,2025-02-22 22:35,FALSE,,Hot look weight public meeting meet mother.
alert166973,txn10066973,unusual_amount,2025-05-31 03:30,TRUE,2025-06-02 11:30:55,Public meet five make ball.
alert154506,txn10054506,unusual_amount,2025-04-26 13:13,TRUE,2025-04-29 10:13:31,Camera activity people news understand even energy would.
alert135835,txn10035835,frequent_failure,2024-12-03 11:42,TRUE,2024-12-04 16:42:54,Someone health drive magazine.
alert103818,txn10003818,unusual_time,2023-10-17 09:43,TRUE,2023-10-18 12:43:35,House house decade that.
alert112920,txn10012920,suspicious_login,2024-11-13 16:42,TRUE,2024-11-14 00:42:07,Worry vote produce research state.
alert199581,txn10099581,suspicious_login,2024-09-20 10:17,TRUE,2024-09-23 10:17:47,Deep box else wide.
alert107611,txn10007611,suspicious_login,2024-09-22 02:04,TRUE,2024-09-23 13:04:29,Option because actually skin.
alert199792,txn10099792,frequent_failure,2025-06-10 07:09,TRUE,2025-06-11 23:09:18,Stuff part meet behind woman establish.
alert175373,txn10075373,suspicious_login,2025-02-19 15:00,TRUE,2025-02-22 04:00:51,Certain light success hold oil hair movie.
alert196631,txn10096631,unusual_time,2025-05-17 12:25,TRUE,2025-05-19 15:25:24,Already character dark travel song.
alert123132,txn10023132,frequent_failure,2025-04-16 11:50,TRUE,2025-04-18 05:50:34,Very because computer.
alert128377,txn10028377,unusual_amount,2024-10-14 18:17,TRUE,2024-10-16 16:17:12,Organization clearly focus establish particularly campaign.
alert189538,txn10089538,unusual_time,2025-02-04 18:47,TRUE,2025-02-05 07:47:47,Family partner arm international debate.
alert122797,txn10022797,suspicious_login,2024-09-13 04:55,TRUE,2024-09-14 20:55:40,East where end well.
alert163091,txn10063091,unusual_amount,2025-08-06 08:06,TRUE,2025-08-06 08:06:42,Cut foreign themselves work.
alert144876,txn10044876,suspicious_login,2025-01-09 10:17,TRUE,2025-01-11 00:17:07,Themselves offer pretty deal her example.
alert189377,txn10089377,frequent_failure,2024-09-18 02:38,TRUE,2024-09-18 21:38:55,Contain amount discussion foreign.
alert193227,txn10093227,unusual_time,2025-05-30 08:34,FALSE,,Government option trial degree challenge only world right.
alert169125,txn10069125,unusual_time,2024-11-11 01:30,TRUE,2024-11-11 17:30:34,Maybe realize first pick on.
alert166299,txn10066299,suspicious_login,2025-03-13 02:28,TRUE,2025-03-15 13:28:16,Conference whose surface scientist when position.
alert134922,txn10034922,unusual_time,2025-08-04 19:04,FALSE,,Season process may change out region large.
alert158056,txn10058056,unusual_time,2023-11-25 02:34,TRUE,2023-11-27 01:34:27,Kitchen onto occur their no believe.
alert187084,txn10087084,unusual_time,2025-06-19 10:33,TRUE,2025-06-19 14:33:51,Quickly very describe thousand behavior.
alert146452,txn10046452,unusual_amount,2023-03-03 02:32,TRUE,2023-03-04 14:32:35,Or politics assume company final.
alert165545,txn10065545,unusual_amount,2024-06-22 10:48,TRUE,2024-06-24 00:48:58,Whole glass matter measure else.
alert159756,txn10059756,suspicious_login,2024-12-07 21:37,TRUE,2024-12-09 05:37:22,Floor long shoulder prove every foreign stock.
alert129608,txn10029608,frequent_failure,2025-02-24 15:51,TRUE,2025-02-25 20:51:06,Project risk hit role lay young top.
alert167836,txn10067836,unusual_amount,2025-08-03 03:49,TRUE,2025-08-04 05:49:15,Report buy risk pretty travel admit free leg.
alert111759,txn10011759,suspicious_login,2025-08-05 18:45,TRUE,2025-08-06 08:06:42,Everyone land choice environment drug approach dark.
alert190572,txn10090572,unusual_amount,2025-07-22 00:17,TRUE,2025-07-22 21:17:00,Read people shake close whether ten.
alert155057,txn10055057,frequent_failure,2025-07-25 17:58,TRUE,2025-07-28 13:58:32,Little table off cost state resource.
alert137364,txn10037364,unusual_amount,2025-06-19 23:15,TRUE,2025-06-20 04:15:50,Thing station husband site whole report seek drug.
alert182560,txn10082560,unusual_time,2024-11-10 17:37,TRUE,2024-11-11 19:37:51,Magazine full my quite others seat let.
alert195259,txn10095259,suspicious_login,2025-07-21 15:17,TRUE,2025-07-22 07:17:35,Late huge top game you feeling beyond.
alert189786,txn10089786,suspicious_login,2024-09-08 14:22,TRUE,2024-09-09 17:22:11,Range detail inside difficult method especially.
alert171613,txn10071613,frequent_failure,2025-06-07 04:34,FALSE,,Admit Republican rate traditional human political.
alert164908,txn10064908,frequent_failure,2024-05-16 05:47,TRUE,2024-05-16 13:47:00,Here arm work short evidence close face.
alert132261,txn10032261,frequent_failure,2024-11-02 11:13,TRUE,2024-11-04 05:13:47,Draw professor thus medical.
alert158776,txn10058776,unusual_time,2025-06-10 10:34,TRUE,2025-06-11 11:34:49,Painting use decision later company lawyer.
alert130103,txn10030103,unusual_amount,2024-12-01 18:20,TRUE,2024-12-03 07:20:04,Hit somebody join born recognize computer.
alert115584,txn10015584,unusual_time,2024-12-01 20:07,FALSE,,Today threat against goal hit whom require.
alert146667,txn10046667,frequent_failure,2025-04-21 16:49,TRUE,2025-04-21 22:49:30,Work purpose trade center movement rock ask author.
alert107870,txn10007870,suspicious_login,2025-03-23 07:05,TRUE,2025-03-25 04:05:44,Right financial stay two eye themselves people arrive.
alert168446,txn10068446,suspicious_login,2025-03-05 04:47,TRUE,2025-03-07 07:47:47,Despite film head outside.
alert169524,txn10069524,unusual_time,2022-04-30 16:27,TRUE,2022-05-02 10:27:32,Whatever provide walk scene.
alert164675,txn10064675,unusual_amount,2024-09-10 09:35,TRUE,2024-09-13 08:35:16,Yes yourself growth suddenly quality camera strong.
alert157023,txn10057023,suspicious_login,2023-09-12 12:51,TRUE,2023-09-13 13:51:16,War else marriage dinner image student.
alert149538,txn10049538,suspicious_login,2025-01-16 21:35,TRUE,2025-01-18 22:35:33,Admit tonight center huge.
alert185893,txn10085893,unusual_time,2025-06-17 13:04,TRUE,2025-06-18 19:04:53,Thought maybe buy happy man.
alert189782,txn10089782,frequent_failure,2025-05-22 20:51,TRUE,2025-05-23 05:51:08,Main voice system production else meeting their.
alert151823,txn10051823,unusual_time,2025-08-02 20:15,TRUE,2025-08-03 16:15:02,Decide training how media heart explain course.
alert180247,txn10080247,unusual_amount,2025-06-16 18:45,TRUE,2025-06-18 08:45:53,Save within career environment only call trip myself.
alert183525,txn10083525,suspicious_login,2024-03-30 17:38,TRUE,2024-03-30 22:38:53,Partner value a natural.
alert164830,txn10064830,unusual_amount,2025-07-03 09:14,TRUE,2025-07-04 20:14:17,Right actually your reveal save share size.
alert173499,txn10073499,suspicious_login,2025-03-31 22:33,TRUE,2025-04-02 18:33:04,Visit school away place.
alert187522,txn10087522,suspicious_login,2025-01-02 14:20,TRUE,2025-01-04 17:20:00,After world son respond baby.
alert169088,txn10069088,frequent_failure,2023-07-01 01:50,TRUE,2023-07-01 20:50:08,Conference argue her suddenly else cover.
alert101466,txn10001466,suspicious_login,2024-04-10 07:45,TRUE,2024-04-12 03:45:36,Themselves move lose table water major edge.
alert109459,txn10009459,unusual_time,2025-04-03 20:41,TRUE,2025-04-06 17:41:08,Easy always base course form.
alert153977,txn10053977,unusual_amount,2023-08-18 05:57,TRUE,2023-08-20 20:57:16,Notice other after anyone.
alert100760,txn10000760,suspicious_login,2024-08-14 14:51,TRUE,2024-08-15 19:51:13,Late today for even beat.
alert173282,txn10073282,unusual_time,2025-02-24 08:02,TRUE,2025-02-24 14:02:32,Challenge check accept practice appear financial.
alert165292,txn10065292,unusual_amount,2025-03-17 00:05,TRUE,2025-03-18 04:05:20,Professor leg off throw rate pull.
alert144134,txn10044134,frequent_failure,2022-03-01 11:53,TRUE,2022-03-03 07:53:38,North program people operation prevent worry.
alert131083,txn10031083,frequent_failure,2025-07-18 01:00,TRUE,2025-07-20 16:00:59,Our character market mission picture among.
alert167270,txn10067270,suspicious_login,2025-08-04 11:42,TRUE,2025-08-04 14:42:57,Dog personal relate head teacher account.
alert191975,txn10091975,unusual_time,2025-07-25 05:59,TRUE,2025-07-25 22:59:27,Boy defense remember represent per.
alert152053,txn10052053,unusual_amount,2024-03-27 00:13,TRUE,2024-03-29 16:13:01,Room turn begin nature.
alert178801,txn10078801,unusual_amount,2025-05-25 19:30,TRUE,2025-05-28 16:30:03,New security both computer present event line story.
alert153009,txn10053009,unusual_time,2025-07-20 17:26,TRUE,2025-07-21 19:26:50,Media detail short small bed growth enter foreign.
alert124547,txn10024547,unusual_time,2025-05-05 05:46,TRUE,2025-05-05 22:46:08,Here hard first recent.
alert139631,txn10039631,suspicious_login,2025-07-14 12:03,TRUE,2025-07-15 16:03:35,Energy fly blood pattern operation.
alert148274,txn10048274,unusual_time,2025-02-04 08:52,TRUE,2025-02-06 18:52:21,Even decision begin similar scientist.
alert125755,txn10025755,unusual_time,2025-03-26 18:14,TRUE,2025-03-28 09:14:06,Tv open sense fly.
alert197526,txn10097526,suspicious_login,2023-10-28 04:08,TRUE,2023-10-28 07:08:05,Year whether music look.
alert177780,txn10077780,unusual_time,2024-12-02 08:48,TRUE,2024-12-02 22:48:10,Maintain floor child.
alert172878,txn10072878,frequent_failure,2025-06-21 09:00,TRUE,2025-06-23 14:00:18,Nice leave business without.
alert169934,txn10069934,unusual_time,2024-03-12 03:28,TRUE,2024-03-13 19:28:25,We radio drop character.
alert154305,txn10054305,frequent_failure,2024-06-13 18:07,TRUE,2024-06-16 13:07:33,Today leader dark position.
alert127276,txn10027276,frequent_failure,2025-04-18 03:09,TRUE,2025-04-18 07:09:18,Teach past if available.
alert122653,txn10022653,unusual_time,2025-08-05 01:08,TRUE,2025-08-06 08:06:42,Four few kitchen.
alert131644,txn10031644,frequent_failure,2025-07-19 11:57,FALSE,,Own although major rest sort address.
alert121427,txn10021427,unusual_time,2025-02-22 19:21,TRUE,2025-02-24 11:21:46,From law best during under everyone red.
alert131481,txn10031481,suspicious_login,2025-06-19 12:23,TRUE,2025-06-20 12:23:35,Decade poor capital scene community.
alert182537,txn10082537,unusual_time,2024-02-18 16:45,TRUE,2024-02-21 10:45:26,Then blue anything recognize hear summer.
alert136419,txn10036419,frequent_failure,2025-05-22 18:33,TRUE,2025-05-23 03:33:41,Least life worker financial.
alert163601,txn10063601,unusual_time,2025-03-29 16:06,FALSE,,Magazine week build reach recent.
alert110168,txn10010168,frequent_failure,2025-06-20 21:39,TRUE,2025-06-22 02:39:37,Tonight day hair recently east join future.
alert115835,txn10015835,unusual_time,2025-03-08 10:44,TRUE,2025-03-08 17:44:21,Foot with blood political meeting administration.
alert195676,txn10095676,unusual_amount,2025-07-22 09:04,TRUE,2025-07-22 21:04:25,Away decade reduce base down us wrong.
alert125651,txn10025651,unusual_amount,2021-05-25 19:22,TRUE,2021-05-26 11:22:20,High simple lead affect fill Mrs task.
alert165991,txn10065991,unusual_amount,2025-06-11 09:54,TRUE,2025-06-11 12:54:08,Hold model model no team.
alert176325,txn10076325,frequent_failure,2022-11-22 11:36,FALSE,,Save drop scene history least both.
alert141537,txn10041537,suspicious_login,2025-07-24 12:32,TRUE,2025-07-24 16:32:34,Store event among.
alert116033,txn10016033,frequent_failure,2024-12-29 02:00,TRUE,2024-12-30 04:00:29,Write administration evidence.
alert150963,txn10050963,suspicious_login,2025-02-11 03:32,TRUE,2025-02-13 12:32:09,Work plan unit notice heart light ten.
alert170245,txn10070245,unusual_time,2024-06-29 22:52,TRUE,2024-07-02 01:52:20,Recent me plant that force threat toward.
alert107200,txn10007200,unusual_time,2024-08-22 07:17,TRUE,2024-08-22 21:17:11,Investment while watch including.
alert154990,txn10054990,unusual_time,2025-03-26 16:12,TRUE,2025-03-27 08:12:42,Door trial off hand.
alert194172,txn10094172,unusual_time,2025-07-01 14:46,TRUE,2025-07-02 01:46:10,Present couple support because fact red mention nature.
alert174033,txn10074033,unusual_time,2025-03-14 03:14,TRUE,2025-03-14 04:14:49,Discussion market wonder response them.
alert174887,txn10074887,unusual_amount,2024-02-24 06:59,TRUE,2024-02-25 22:59:02,Sort write out drop including.
alert137405,txn10037405,unusual_amount,2025-05-31 14:25,TRUE,2025-06-01 16:25:24,Drive soon material court or style technology.
alert149600,txn10049600,unusual_time,2024-12-06 06:05,TRUE,2024-12-08 07:05:47,Always church community exist.
